College Code,College Name,Branch Code,Approved Intake,Year Started,NBA,Accreditation Valid Upto
4955,Francis Xavier Engineering College Autonomous Vannarpettai Tirunelveli,EE,60,2002,Yes,2025
4955,Francis Xavier Engineering College Autonomous Vannarpettai Tirunelveli,ME,60,2005,Yes,2025
4955,Francis Xavier Engineering College Autonomous Vannarpettai Tirunelveli,IT,120,2000,No,-
4955,Francis Xavier Engineering College Autonomous Vannarpettai Tirunelveli,CB,60,2021,No,-
4955,Francis Xavier Engineering College Autonomous Vannarpettai Tirunelveli,CE,60,2012,No,-
4956,Jayamatha Engineering College Aralvaimozhi,CE,60,2002,No,-
4956,Jayamatha Engineering College Aralvaimozhi,CS,30,1995,No,-
4956,Jayamatha Engineering College Aralvaimozhi,EE,34,1995,No,-
4956,Jayamatha Engineering College Aralvaimozhi,EC,45,1995,No,-
4956,Jayamatha Engineering College Aralvaimozhi,IC,34,2001,No,-
4956,Jayamatha Engineering College Aralvaimozhi,ME,51,1995,No,-
4957,JayarajAnnapackiam CSI College of Engineering Nazareth,CS,60,2001,No,-
4957,JayarajAnnapackiam CSI College of Engineering Nazareth,IT,60,2001,No,-
4957,JayarajAnnapackiam CSI College of Engineering Nazareth,EC,60,2001,No,-
4957,JayarajAnnapackiam CSI College of Engineering Nazareth,ME,60,2019,No,-
4957,JayarajAnnapackiam CSI College of Engineering Nazareth,AD,60,2023,No,-
4959,Kamaraj College of Engineering and Technology Autonomous Virudhunagar,AD,60,2020,No,-
4959,Kamaraj College of Engineering and Technology Autonomous Virudhunagar,BT,60,2002,Yes,2023
4959,Kamaraj College of Engineering and Technology Autonomous Virudhunagar,CE,30,2009,No,-
4959,Kamaraj College of Engineering and Technology Autonomous Virudhunagar,CS,180,1998,Yes,2026
4959,Kamaraj College of Engineering and Technology Autonomous Virudhunagar,EC,120,1998,Yes,2026
4959,Kamaraj College of Engineering and Technology Autonomous Virudhunagar,IT,120,2000,Yes,2024
4959,Kamaraj College of Engineering and Technology Autonomous Virudhunagar,ME,30,2005,Yes,2023
4959,Kamaraj College of Engineering and Technology Autonomous Virudhunagar,EE,30,2002,No,-
4959,Kamaraj College of Engineering and Technology Autonomous Virudhunagar,MZ,30,2014,Yes,2024
4961,Nellai College of Engineering Formerly National College of Engineering,CE,60,2012,No,-
4961,Nellai College of Engineering Formerly National College of Engineering,CS,90,2000,No,-
4961,Nellai College of Engineering Formerly National College of Engineering,EC,60,2000,No,-
4961,Nellai College of Engineering Formerly National College of Engineering,EE,60,2002,No,-
4961,Nellai College of Engineering Formerly National College of Engineering,ME,60,2011,No,-
4962,National Engineering College Autonomous Kovilpatti,AD,60,2022,No,-
4962,National Engineering College Autonomous Kovilpatti,CE,60,2012,No,-
4962,National Engineering College Autonomous Kovilpatti,CS,120,1984,Yes,2025
4962,National Engineering College Autonomous Kovilpatti,EC,120,1984,Yes,2023
4962,National Engineering College Autonomous Kovilpatti,EE,60,1994,Yes,2025
4962,National Engineering College Autonomous Kovilpatti,IT,60,2001,Yes,2025
4962,National Engineering College Autonomous Kovilpatti,ME,60,1984,Yes,2025
4964,Tirunelveli-627 152,AE,90,2005,No,-
4964,Tirunelveli-627 152,CE,60,2009,No,-
4964,Tirunelveli-627 152,CS,90,2001,No,-
4964,Tirunelveli-627 152,EE,60,2004,No,-
4964,Tirunelveli-627 152,EC,90,2001,No,-
4964,Tirunelveli-627 152,ME,60,2009,No,-
4964,Tirunelveli-627 152,MR,60,2002,No,-
4964,Tirunelveli-627 152,MU,60,2011,No,-
4965,P S R Engineering College Autonomous Appayanaickenpatti Sevalpatty,AD,60,2022,No,-
4965,P S R Engineering College Autonomous Appayanaickenpatti Sevalpatty,BM,60,2019,No,-
4965,P S R Engineering College Autonomous Appayanaickenpatti Sevalpatty,BT,30,2002,No,-
4965,P S R Engineering College Autonomous Appayanaickenpatti Sevalpatty,CE,30,2009,No,-
4965,P S R Engineering College Autonomous Appayanaickenpatti Sevalpatty,CS,120,1999,No,-
4965,P S R Engineering College Autonomous Appayanaickenpatti Sevalpatty,EC,120,1999,No,-
4965,P S R Engineering College Autonomous Appayanaickenpatti Sevalpatty,EE,60,2001,No,-
4965,P S R Engineering College Autonomous Appayanaickenpatti Sevalpatty,ME,60,2005,Yes,2024
4965,P S R Engineering College Autonomous Appayanaickenpatti Sevalpatty,IT,30,2023,No,-
4966,PET Engineering College Vallioor Post,AD,30,2022,No,-
4966,PET Engineering College Vallioor Post,CS,90,1998,No,-
4966,PET Engineering College Vallioor Post,CE,30,2012,No,-
4966,PET Engineering College Vallioor Post,EE,30,1999,No,-
4966,PET Engineering College Vallioor Post,EC,60,1998,No,-
4966,PET Engineering College Vallioor Post,ME,60,1998,No,-
4967,S VeerasamyChettiar College of Engineering and Technology Puliangudi Post,AD,60,2023,No,-
4967,S VeerasamyChettiar College of Engineering and Technology Puliangudi Post,CE,30,2008,No,-
4967,S VeerasamyChettiar College of Engineering and Technology Puliangudi Post,CS,60,2001,No,-
4967,S VeerasamyChettiar College of Engineering and Technology Puliangudi Post,SC,30,2023,No,-
4967,S VeerasamyChettiar College of Engineering and Technology Puliangudi Post,EC,60,2001,No,-
4967,S VeerasamyChettiar College of Engineering and Technology Puliangudi Post,EE,30,2006,No,-
4967,S VeerasamyChettiar College of Engineering and Technology Puliangudi Post,ME,30,2009,No,-
4967,S VeerasamyChettiar College of Engineering and Technology Puliangudi Post,IT,60,2023,No,-
4968,Sardar Raja College of Engineering Alangulam,AD,60,2022,No,-
4968,Sardar Raja College of Engineering Alangulam,CE,30,2002,No,-
4968,Sardar Raja College of Engineering Alangulam,CS,60,2000,No,-
4968,Sardar Raja College of Engineering Alangulam,EE,30,2006,No,-
4968,Sardar Raja College of Engineering Alangulam,EC,60,2000,No,-
4968,Sardar Raja College of Engineering Alangulam,ME,60,2000,No,-
4969,SCAD College of Engineering and Technology Cheranmahadevi,CE,30,2012,No,-
4969,SCAD College of Engineering and Technology Cheranmahadevi,CS,180,2001,No,-
4969,SCAD College of Engineering and Technology Cheranmahadevi,EC,60,2001,No,-
4969,SCAD College of Engineering and Technology Cheranmahadevi,EE,60,2002,No,-
4969,SCAD College of Engineering and Technology Cheranmahadevi,ME,60,2003,No,-
4970,Sree Sowdambika College of Engineering Aruppukkottai Taluk Virudhunagar,CS,120,2000,No,-
4970,Sree Sowdambika College of Engineering Aruppukkottai Taluk Virudhunagar,CE,30,2010,No,-
4970,Sree Sowdambika College of Engineering Aruppukkottai Taluk Virudhunagar,EC,60,2004,No,-
4970,Sree Sowdambika College of Engineering Aruppukkottai Taluk Virudhunagar,EE,60,2000,No,-
4970,Sree Sowdambika College of Engineering Aruppukkottai Taluk Virudhunagar,ME,30,2010,No,-
4971,St. Xavier's Catholic College of Engineering Autonomous Chunkankadai,AD,60,2022,No,-
4971,St. Xavier's Catholic College of Engineering Autonomous Chunkankadai,CE,60,1999,Yes,2024
4971,St. Xavier's Catholic College of Engineering Autonomous Chunkankadai,CS,120,1998,Yes,2024
4971,St. Xavier's Catholic College of Engineering Autonomous Chunkankadai,EC,120,1998,Yes,2025
4971,St. Xavier's Catholic College of Engineering Autonomous Chunkankadai,EE,60,1998,Yes,2025
4971,St. Xavier's Catholic College of Engineering Autonomous Chunkankadai,IT,60,2001,Yes,2024
4971,St. Xavier's Catholic College of Engineering Autonomous Chunkankadai,ME,120,2003,Yes,2025
4972,AMRITA College of Engineering and Technology Erachakulam Post Kanyakumari,CE,30,2002,No,-
4972,AMRITA College of Engineering and Technology Erachakulam Post Kanyakumari,CS,120,1999,No,-
4972,AMRITA College of Engineering and Technology Erachakulam Post Kanyakumari,EE,60,2002,No,-
4972,AMRITA College of Engineering and Technology Erachakulam Post Kanyakumari,AD,60,2022,No,-
4972,AMRITA College of Engineering and Technology Erachakulam Post Kanyakumari,EC,120,1999,No,-
4972,AMRITA College of Engineering and Technology Erachakulam Post Kanyakumari,ME,30,2005,No,-
4974,Government College of Engineering,ME,120,1981,No,-
4974,Government College of Engineering,CE,60,1981,No,-
4974,Government College of Engineering,CS,60,1988,Yes,2025
4974,Government College of Engineering,EE,60,1985,Yes,2025
4974,Government College of Engineering,EC,120,1981,No,-
4975,Dr. G U Pope College of Engineering Sawyerpuram,CS,60,2002,No,-
4975,Dr. G U Pope College of Engineering Sawyerpuram,EC,60,2002,No,-
4975,Dr. G U Pope College of Engineering Sawyerpuram,EE,40,2002,No,-
4975,Dr. G U Pope College of Engineering Sawyerpuram,CE,30,2018,No,-
4975,Dr. G U Pope College of Engineering Sawyerpuram,ME,60,2018,No,-
4976,Infant Jesus College of Engineering Thoothukudi Highway NH7/A Thoothukudi,AE,60,2005,No,-
4976,Infant Jesus College of Engineering Thoothukudi Highway NH7/A Thoothukudi,AG,60,2020,No,-
4976,Infant Jesus College of Engineering Thoothukudi Highway NH7/A Thoothukudi,CS,60,2002,No,-
4976,Infant Jesus College of Engineering Thoothukudi Highway NH7/A Thoothukudi,EC,60,2002,No,-
4976,Infant Jesus College of Engineering Thoothukudi Highway NH7/A Thoothukudi,ME,60,2005,No,-
4977,Narayanaguru College of Engineering Manjalumoodu,AD,30,2023,No,-
4977,Narayanaguru College of Engineering Manjalumoodu,AU,27,2011,No,-
4977,Narayanaguru College of Engineering Manjalumoodu,CE,60,2009,No,-
4977,Narayanaguru College of Engineering Manjalumoodu,CS,120,2002,No,-
4977,Narayanaguru College of Engineering Manjalumoodu,EC,60,2002,No,-
4977,Narayanaguru College of Engineering Manjalumoodu,EE,27,2004,No,-
4977,Narayanaguru College of Engineering Manjalumoodu,ME,60,2009,No,-
4978,Udaya School of Engineering Ammandivilai Post,AE,30,2012,No,-
4978,Udaya School of Engineering Ammandivilai Post,BM,60,2005,No,-
4978,Udaya School of Engineering Ammandivilai Post,BT,60,2002,No,-
4978,Udaya School of Engineering Ammandivilai Post,CS,60,2006,No,-
4978,Udaya School of Engineering Ammandivilai Post,CE,60,2011,No,-
4978,Udaya School of Engineering Ammandivilai Post,EE,60,2005,No,-
4978,Udaya School of Engineering Ammandivilai Post,EC,30,2002,No,-
4978,Udaya School of Engineering Ammandivilai Post,ME,90,2005,No,-
4978,Udaya School of Engineering Ammandivilai Post,AG,60,2022,No,-
4978,Udaya School of Engineering Ammandivilai Post,AM,60,2022,No,-
4978,Udaya School of Engineering Ammandivilai Post,RM,30,2022,No,-
4978,Udaya School of Engineering Ammandivilai Post,SC,60,2022,No,-
4980,Einstein College of Engineering Seethaparpanallur,CS,120,2004,No,-
4980,Einstein College of Engineering Seethaparpanallur,CE,30,2009,No,-
4980,Einstein College of Engineering Seethaparpanallur,EE,60,2004,No,-
4980,Einstein College of Engineering Seethaparpanallur,EC,60,2004,No,-
4980,Einstein College of Engineering Seethaparpanallur,ME,60,2004,No,-
4981,Ponjesly College of Engineering Vettornimadam Post Nagercoil Kanyakumari,AD,60,2022,No,-
4981,Ponjesly College of Engineering Vettornimadam Post Nagercoil Kanyakumari,CS,120,2004,No,-
4981,Ponjesly College of Engineering Vettornimadam Post Nagercoil Kanyakumari,CE,30,2012,No,-
4981,Ponjesly College of Engineering Vettornimadam Post Nagercoil Kanyakumari,ME,60,2004,No,-
4981,Ponjesly College of Engineering Vettornimadam Post Nagercoil Kanyakumari,EE,30,2004,No,-
4981,Ponjesly College of Engineering Vettornimadam Post Nagercoil Kanyakumari,EC,60,2004,No,-
4981,Ponjesly College of Engineering Vettornimadam Post Nagercoil Kanyakumari,IT,60,2006,No,-
4982,Vins Christian College of Engineering Chunkankadai Post Nagercoil Kanyakumari,AD,60,2023,No,-
4982,Vins Christian College of Engineering Chunkankadai Post Nagercoil Kanyakumari,AM,30,2023,No,-
4982,Vins Christian College of Engineering Chunkankadai Post Nagercoil Kanyakumari,CS,60,2004,No,-
4982,Vins Christian College of Engineering Chunkankadai Post Nagercoil Kanyakumari,EC,60,2004,No,-
4982,Vins Christian College of Engineering Chunkankadai Post Nagercoil Kanyakumari,EE,30,2004,No,-
4982,Vins Christian College of Engineering Chunkankadai Post Nagercoil Kanyakumari,CE,60,2013,No,-
4982,Vins Christian College of Engineering Chunkankadai Post Nagercoil Kanyakumari,ME,90,2004,No,-
4982,Vins Christian College of Engineering Chunkankadai Post Nagercoil Kanyakumari,SC,30,2023,No,-
4983,Lord Jegannath College of Engineering and Technology Kumarapuram Thoppur,AE,30,2006,No,-
4983,Lord Jegannath College of Engineering and Technology Kumarapuram Thoppur,AG,60,2022,No,-
4983,Lord Jegannath College of Engineering and Technology Kumarapuram Thoppur,CS,60,2006,No,-
4983,Lord Jegannath College of Engineering and Technology Kumarapuram Thoppur,CE,60,2011,No,-
4983,Lord Jegannath College of Engineering and Technology Kumarapuram Thoppur,EC,30,2006,No,-
4983,Lord Jegannath College of Engineering and Technology Kumarapuram Thoppur,EE,30,2014,No,-
4983,Lord Jegannath College of Engineering and Technology Kumarapuram Thoppur,ME,60,2006,No,-
4983,Lord Jegannath College of Engineering and Technology Kumarapuram Thoppur,RM,30,2012,No,-
4984,Marthandam College of Engineering & Technology Kuttakuzhi Veeyanoor Post,CE,30,2010,No,-
4984,Marthandam College of Engineering & Technology Kuttakuzhi Veeyanoor Post,CS,90,2006,No,-
4984,Marthandam College of Engineering & Technology Kuttakuzhi Veeyanoor Post,EE,30,2006,No,-
4984,Marthandam College of Engineering & Technology Kuttakuzhi Veeyanoor Post,EC,60,2006,No,-
4984,Marthandam College of Engineering & Technology Kuttakuzhi Veeyanoor Post,ME,60,2010,No,-
4984,Marthandam College of Engineering & Technology Kuttakuzhi Veeyanoor Post,IT,60,2006,No,-
4984,Marthandam College of Engineering & Technology Kuttakuzhi Veeyanoor Post,AD,30,2023,No,-
4989,PSN Engineering College Melathediyoor,AG,60,2021,No,-
4989,PSN Engineering College Melathediyoor,CE,60,2007,No,-
4989,PSN Engineering College Melathediyoor,CS,60,2007,No,-
4989,PSN Engineering College Melathediyoor,EC,60,2007,No,-
4989,PSN Engineering College Melathediyoor,IT,60,2007,No,-
4989,PSN Engineering College Melathediyoor,ME,60,2008,No,-
4989,PSN Engineering College Melathediyoor,AU,60,2014,No,-
4989,PSN Engineering College Melathediyoor,MU,60,2013,No,-
4992,Bethlahem Institute of Engineering Karungal,CE,30,2010,No,-
4992,Bethlahem Institute of Engineering Karungal,CS,60,2008,No,-
4992,Bethlahem Institute of Engineering Karungal,EC,60,2008,No,-
4992,Bethlahem Institute of Engineering Karungal,EE,30,2008,No,-
4992,Bethlahem Institute of Engineering Karungal,IT,60,2008,No,-
4992,Bethlahem Institute of Engineering Karungal,ME,60,2010,No,-
4993,Loyola Institute of Technology and Science Loyola Nagar P B No. Thovalai,AD,30,2022,No,-
4993,Loyola Institute of Technology and Science Loyola Nagar P B No. Thovalai,BM,60,2020,No,-
4993,Loyola Institute of Technology and Science Loyola Nagar P B No. Thovalai,CS,60,2008,No,-
4993,Loyola Institute of Technology and Science Loyola Nagar P B No. Thovalai,AM,60,2023,No,-
4993,Loyola Institute of Technology and Science Loyola Nagar P B No. Thovalai,AG,60,2021,No,-
4993,Loyola Institute of Technology and Science Loyola Nagar P B No. Thovalai,EC,60,2008,No,-
4993,Loyola Institute of Technology and Science Loyola Nagar P B No. Thovalai,EE,60,2008,No,-
4993,Loyola Institute of Technology and Science Loyola Nagar P B No. Thovalai,IT,60,2017,No,-
4993,Loyola Institute of Technology and Science Loyola Nagar P B No. Thovalai,ME,60,2010,No,-
4994,J P College of Engineering College Road Ayakudy Tenkasi Taluk,CE,30,2014,No,-
4994,J P College of Engineering College Road Ayakudy Tenkasi Taluk,ME,30,2009,No,-
4994,J P College of Engineering College Road Ayakudy Tenkasi Taluk,EC,60,2008,No,-
4994,J P College of Engineering College Road Ayakudy Tenkasi Taluk,EE,60,2008,No,-
4994,J P College of Engineering College Road Ayakudy Tenkasi Taluk,IT,60,2022,No,-
4994,J P College of Engineering College Road Ayakudy Tenkasi Taluk,CS,120,2008,No,-
4995,P.S.R.R College of Engineering Appayanaickenpatti Sevalpatti Virudhunagar,AD,60,2022,No,-
4995,P.S.R.R College of Engineering Appayanaickenpatti Sevalpatti Virudhunagar,CS,60,2008,No,-
4995,P.S.R.R College of Engineering Appayanaickenpatti Sevalpatti Virudhunagar,EC,60,2008,No,-
4995,P.S.R.R College of Engineering Appayanaickenpatti Sevalpatti Virudhunagar,EE,30,2008,No,-
4996,Sri Vidya College of Engineering and Technology Sivakasi Main Road P,CE,30,2009,No,-
4996,Sri Vidya College of Engineering and Technology Sivakasi Main Road P,CS,60,2008,No,-
4996,Sri Vidya College of Engineering and Technology Sivakasi Main Road P,EC,60,2008,No,-
4996,Sri Vidya College of Engineering and Technology Sivakasi Main Road P,EE,30,2008,No,-
4996,Sri Vidya College of Engineering and Technology Sivakasi Main Road P,ME,60,2011,No,-
4996,Sri Vidya College of Engineering and Technology Sivakasi Main Road P,AD,60,2025,No,-
4996,Sri Vidya College of Engineering and Technology Sivakasi Main Road P,CB,30,2025,No,-
4998,MahakaviBharathiyar College of Engineering and Technology Vasudevanallur,CE,30,2009,No,-
4998,MahakaviBharathiyar College of Engineering and Technology Vasudevanallur,CS,30,2008,No,-
4998,MahakaviBharathiyar College of Engineering and Technology Vasudevanallur,EC,30,2008,No,-
4998,MahakaviBharathiyar College of Engineering and Technology Vasudevanallur,EE,30,2008,No,-
4998,MahakaviBharathiyar College of Engineering and Technology Vasudevanallur,ME,45,2008,No,-
4999,AnnaiVailankanni College of Engineering Pothaiyadi Salai Pottalkulam,AD,60,2020,No,-
4999,AnnaiVailankanni College of Engineering Pothaiyadi Salai Pottalkulam,CS,60,2008,No,-
4999,AnnaiVailankanni College of Engineering Pothaiyadi Salai Pottalkulam,ME,60,2009,No,-
4999,AnnaiVailankanni College of Engineering Pothaiyadi Salai Pottalkulam,EC,60,2008,No,-
4999,AnnaiVailankanni College of Engineering Pothaiyadi Salai Pottalkulam,BM,60,2023,No,-
5008,Thiagarajar College of Engineering Autonomous Tirupparankundram Madurai,CE,40,1957,Yes,2025
5008,Thiagarajar College of Engineering Autonomous Tirupparankundram Madurai,CN,80,2007,Yes,2025
5008,Thiagarajar College of Engineering Autonomous Tirupparankundram Madurai,ME,50,1957,Yes,2025
5008,Thiagarajar College of Engineering Autonomous Tirupparankundram Madurai,MF,70,2000,Yes,2025
5008,Thiagarajar College of Engineering Autonomous Tirupparankundram Madurai,EE,50,1957,Yes,2025
5008,Thiagarajar College of Engineering Autonomous Tirupparankundram Madurai,EY,70,2000,Yes,2025
5008,Thiagarajar College of Engineering Autonomous Tirupparankundram Madurai,EC,50,1978,Yes,2025
5008,Thiagarajar College of Engineering Autonomous Tirupparankundram Madurai,EM,130,2000,Yes,2025
5008,Thiagarajar College of Engineering Autonomous Tirupparankundram Madurai,CS,50,1985,Yes,2028
5008,Thiagarajar College of Engineering Autonomous Tirupparankundram Madurai,CM,130,2000,Yes,2028
5008,Thiagarajar College of Engineering Autonomous Tirupparankundram Madurai,IM,180,1999,Yes,2024
5008,Thiagarajar College of Engineering Autonomous Tirupparankundram Madurai,MG,60,2014,Yes,2024
5008,Thiagarajar College of Engineering Autonomous Tirupparankundram Madurai,CW,69,2020,No,-
5009,Government College of Engineering Melachokkanathapuram Bodinayakkanur,CE,60,2012,No,-
5009,Government College of Engineering Melachokkanathapuram Bodinayakkanur,ME,60,2012,No,-
5009,Government College of Engineering Melachokkanathapuram Bodinayakkanur,EE,60,2012,No,-
5009,Government College of Engineering Melachokkanathapuram Bodinayakkanur,EC,60,2012,No,-
5009,Government College of Engineering Melachokkanathapuram Bodinayakkanur,CS,60,2012,No,-
5010,Anna University Regional Campus - Madurai Kanyakumari National Highway,CE,60,2018,No,-
5010,Anna University Regional Campus - Madurai Kanyakumari National Highway,CS,60,2018,No,-
5010,Anna University Regional Campus - Madurai Kanyakumari National Highway,EE,60,2022,No,-
5010,Anna University Regional Campus - Madurai Kanyakumari National Highway,EC,60,2018,No,-
5010,Anna University Regional Campus - Madurai Kanyakumari National Highway,ME,60,2018,No,-
5012,Central Electrochemical Research Institute CECRI Karaikudi,CC,40,1988,Yes,2028
5017,University College of Engineering Ramanathapuram Pullangudi,CE,60,2008,No,-
5017,University College of Engineering Ramanathapuram Pullangudi,ME,60,2008,No,-
5017,University College of Engineering Ramanathapuram Pullangudi,EC,60,2008,No,-
5017,University College of Engineering Ramanathapuram Pullangudi,CS,60,2008,No,-
5017,University College of Engineering Ramanathapuram Pullangudi,XC,30,2010,No,-
5017,University College of Engineering Ramanathapuram Pullangudi,XM,30,2010,No,-
5022,University College of Engineering Dindigul MangaraiPirivu Reddiyarchathiram,CE,60,2009,No,-
5022,University College of Engineering Dindigul MangaraiPirivu Reddiyarchathiram,CS,60,2015,No,-
5022,University College of Engineering Dindigul MangaraiPirivu Reddiyarchathiram,EC,60,2009,No,-
5022,University College of Engineering Dindigul MangaraiPirivu Reddiyarchathiram,EE,60,2009,No,-
5022,University College of Engineering Dindigul MangaraiPirivu Reddiyarchathiram,ME,60,2009,No,-
5022,University College of Engineering Dindigul MangaraiPirivu Reddiyarchathiram,XC,30,2010,No,-
5022,University College of Engineering Dindigul MangaraiPirivu Reddiyarchathiram,XM,30,2010,No,-
5502,Sri Raajaraajan College of Engineering & Technology Amaravathi Village,CE,30,2010,No,-
5502,Sri Raajaraajan College of Engineering & Technology Amaravathi Village,CS,60,2010,No,-
5502,Sri Raajaraajan College of Engineering & Technology Amaravathi Village,EC,60,2010,No,-
5502,Sri Raajaraajan College of Engineering & Technology Amaravathi Village,EE,30,2010,No,-
5502,Sri Raajaraajan College of Engineering & Technology Amaravathi Village,ME,60,2010,No,-
5502,Sri Raajaraajan College of Engineering & Technology Amaravathi Village,AG,30,2022,No,-
5502,Sri Raajaraajan College of Engineering & Technology Amaravathi Village,AD,30,2023,No,-
5530,SSM Institute of Engineering and Technology Kuttathupatti Village Sindalaigundu,AD,60,2022,No,-
5530,SSM Institute of Engineering and Technology Kuttathupatti Village Sindalaigundu,AU,30,2011,No,-
5530,SSM Institute of Engineering and Technology Kuttathupatti Village Sindalaigundu,CE,30,2011,No,-
5530,SSM Institute of Engineering and Technology Kuttathupatti Village Sindalaigundu,EE,30,2013,Yes,2025
5530,SSM Institute of Engineering and Technology Kuttathupatti Village Sindalaigundu,IT,60,2023,No,-
5530,SSM Institute of Engineering and Technology Kuttathupatti Village Sindalaigundu,CB,60,2022,No,-
5530,SSM Institute of Engineering and Technology Kuttathupatti Village Sindalaigundu,CS,60,2011,No,-
5530,SSM Institute of Engineering and Technology Kuttathupatti Village Sindalaigundu,ME,30,2011,Yes,2025
5530,SSM Institute of Engineering and Technology Kuttathupatti Village Sindalaigundu,EC,120,2011,Yes,2025
5530,SSM Institute of Engineering and Technology Kuttathupatti Village Sindalaigundu,SC,60,2023,No,-
5532,Vaigai College of Engineering Therkutheru Melur Taluk,CE,60,2012,No,-
5532,Vaigai College of Engineering Therkutheru Melur Taluk,CS,60,2012,No,-
5532,Vaigai College of Engineering Therkutheru Melur Taluk,EE,60,2012,No,-
5532,Vaigai College of Engineering Therkutheru Melur Taluk,EC,60,2012,No,-
5532,Vaigai College of Engineering Therkutheru Melur Taluk,ME,60,2012,No,-
5533,KIM Technical Campus Keeranipatti Thalakkuvur Karaikudi Karaikudi Institute of Technology and Karaikudi Institute of Management KIT &,CE,60,2011,No,-
5533,KIM Technical Campus Keeranipatti Thalakkuvur Karaikudi Karaikudi Institute of Technology and Karaikudi Institute of Management KIT &,CS,60,2011,No,-
5533,KIM Technical Campus Keeranipatti Thalakkuvur Karaikudi Karaikudi Institute of Technology and Karaikudi Institute of Management KIT &,EC,30,2011,No,-
5533,KIM Technical Campus Keeranipatti Thalakkuvur Karaikudi Karaikudi Institute of Technology and Karaikudi Institute of Management KIT &,EE,30,2011,No,-
5533,KIM Technical Campus Keeranipatti Thalakkuvur Karaikudi Karaikudi Institute of Technology and Karaikudi Institute of Management KIT &,ME,60,2011,No,-
5536,Mangayarkarasi College of Engineering First Street Mangayarkarasi Nagar,AG,60,2020,No,-
5536,Mangayarkarasi College of Engineering First Street Mangayarkarasi Nagar,CS,60,2013,No,-
5536,Mangayarkarasi College of Engineering First Street Mangayarkarasi Nagar,EE,60,2013,No,-
5536,Mangayarkarasi College of Engineering First Street Mangayarkarasi Nagar,EC,60,2013,No,-
5536,Mangayarkarasi College of Engineering First Street Mangayarkarasi Nagar,ME,60,2013,No,-
5536,Mangayarkarasi College of Engineering First Street Mangayarkarasi Nagar,AM,60,2023,No,-
5537,Jainee College of Engineering and Technology Dindigul-Theni Main Road Near,CE,30,2013,No,-
5537,Jainee College of Engineering and Technology Dindigul-Theni Main Road Near,CS,30,2013,No,-
5537,Jainee College of Engineering and Technology Dindigul-Theni Main Road Near,EC,30,2013,No,-
5537,Jainee College of Engineering and Technology Dindigul-Theni Main Road Near,EE,30,2013,No,-
5537,Jainee College of Engineering and Technology Dindigul-Theni Main Road Near,ME,60,2013,No,-
5703,Christian College of Engineering and Technology Oddanchatram Dindigul,CS,60,2001,No,-
5703,Christian College of Engineering and Technology Oddanchatram Dindigul,EE,60,2005,No,-
5703,Christian College of Engineering and Technology Oddanchatram Dindigul,EC,60,2001,No,-
5703,Christian College of Engineering and Technology Oddanchatram Dindigul,IT,60,2001,No,-
5703,Christian College of Engineering and Technology Oddanchatram Dindigul,ME,60,2009,No,-
5703,Christian College of Engineering and Technology Oddanchatram Dindigul,CE,30,2009,No,-
5703,Christian College of Engineering and Technology Oddanchatram Dindigul,AD,30,2023,No,-
5703,Christian College of Engineering and Technology Oddanchatram Dindigul,AG,30,2023,No,-
5832,N P R College of Engineering and Technology Autonomous Natham Dindigul,AD,60,2022,No,-
5832,N P R College of Engineering and Technology Autonomous Natham Dindigul,CE,30,2010,No,-
5832,N P R College of Engineering and Technology Autonomous Natham Dindigul,CS,120,2008,No,-
5832,N P R College of Engineering and Technology Autonomous Natham Dindigul,EC,60,2008,No,-
5832,N P R College of Engineering and Technology Autonomous Natham Dindigul,EE,30,2008,No,-
5832,N P R College of Engineering and Technology Autonomous Natham Dindigul,ME,30,2009,No,-
5832,N P R College of Engineering and Technology Autonomous Natham Dindigul,IT,30,2022,No,-
5842,Madurai Institute of Engineering and Technology Pottapalayam Village,CE,60,2009,No,-
5842,Madurai Institute of Engineering and Technology Pottapalayam Village,ME,30,2009,No,-
5842,Madurai Institute of Engineering and Technology Pottapalayam Village,EC,60,2009,No,-
5842,Madurai Institute of Engineering and Technology Pottapalayam Village,EE,30,2009,No,-
5842,Madurai Institute of Engineering and Technology Pottapalayam Village,CS,60,2010,No,-
5842,Madurai Institute of Engineering and Technology Pottapalayam Village,IT,60,2011,No,-
5842,Madurai Institute of Engineering and Technology Pottapalayam Village,AD,60,2023,No,-
5842,Madurai Institute of Engineering and Technology Pottapalayam Village,SC,60,2023,No,-
5842,Madurai Institute of Engineering and Technology Pottapalayam Village,AM,60,2023,No,-
5851,Veeramal Engineering College PVP Nagar K. Singrakottai Dindigul-.,CE,60,2009,No,-
5851,Veeramal Engineering College PVP Nagar K. Singrakottai Dindigul-.,CS,60,2009,No,-
5851,Veeramal Engineering College PVP Nagar K. Singrakottai Dindigul-.,EC,60,2009,No,-
5851,Veeramal Engineering College PVP Nagar K. Singrakottai Dindigul-.,EE,60,2009,No,-
5862,R V S Educational Trust’s Groups of Institutions Integrated Campus N Paraipatti,AE,30,2011,No,-
5862,R V S Educational Trust’s Groups of Institutions Integrated Campus N Paraipatti,AG,60,2014,No,-
5862,R V S Educational Trust’s Groups of Institutions Integrated Campus N Paraipatti,AU,30,2009,No,-
5862,R V S Educational Trust’s Groups of Institutions Integrated Campus N Paraipatti,BM,60,2010,No,-
5862,R V S Educational Trust’s Groups of Institutions Integrated Campus N Paraipatti,CE,30,2009,No,-
