college_code,college_name,district,college_type,branch_code,branch_name,oc,bc,bcm,mbc,sc,sca,st,oc_partial,bc_partial,bcm_partial,mbc_partial,sc_partial,sca_partial,st_partial
2656,"Kangeyam Institute of Technology (Autonomous), (formerly Builders Engineering College),  EBET Knowledge Park, Erode Road Nathakadaiyur, Kangeyam, Tiruppur-638108.",TIRUPPUR,SELF FINANCING COLLEGES TIER 3,CE,CIVIL  ENGINEERING,147,127.5,126.5,138.5,134.5,145.5,124,0,0,0,0,0,0,0
2656,"Kangeyam Institute of Technology (Autonomous), (formerly Builders Engineering College),  EBET Knowledge Park, Erode Road Nathakadaiyur, Kangeyam, Tiruppur-638108.",TIRUPPUR,SELF FINANCING COLLEGES TIER 3,CS,COMPUTER SCIENCE AND ENGINEERING,179,160,155,143.5,123.5,140.5,144.5,0,0,0,0,0,0,0
2656,"Kangeyam Institute of Technology (Autonomous), (formerly Builders Engineering College),  EBET Knowledge Park, Erode Road Nathakadaiyur, Kangeyam, Tiruppur-638108.",TIRUPPUR,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,172,152.5,169,143.5,133.5,154.5,,0,0,0,0,0,0,0
2656,"Kangeyam Institute of Technology (Autonomous), (formerly Builders Engineering College),  EBET Knowledge Park, Erode Road Nathakadaiyur, Kangeyam, Tiruppur-638108.",TIRUPPUR,SELF FINANCING COLLEGES TIER 3,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,155,140,138.5,139.5,125.5,140,120,0,0,0,0,0,0,0
2656,"Kangeyam Institute of Technology (Autonomous), (formerly Builders Engineering College),  EBET Knowledge Park, Erode Road Nathakadaiyur, Kangeyam, Tiruppur-638108.",TIRUPPUR,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,166.5,147,149.5,140.5,121,147.5,,0,0,0,0,0,0,0
2656,"Kangeyam Institute of Technology (Autonomous), (formerly Builders Engineering College),  EBET Knowledge Park, Erode Road Nathakadaiyur, Kangeyam, Tiruppur-638108.",TIRUPPUR,SELF FINANCING COLLEGES TIER 3,ME,MECHANICAL ENGINEERING,139.5,127,137.5,130,117.5,,,0,0,0,0,0,0,0
2656,"Kangeyam Institute of Technology (Autonomous), (formerly Builders Engineering College),  EBET Knowledge Park, Erode Road Nathakadaiyur, Kangeyam, Tiruppur-638108.",TIRUPPUR,SELF FINANCING COLLEGES TIER 3,SC,Computer Science and Engineering (Cyber Security),153.5,142.5,145.5,142.5,117.5,127.5,,0,0,0,0,0,0,0
2658,"V S A Group of Institutions, NH-47 Main Road, Uthamasolapuram Post, Salem-636010.",SALEM,SELF FINANCING COLLEGES TIER 3,BM,BIO MEDICAL ENGINEERING,119,,,,,,,1,0,0,0,0,0,0
2658,"V S A Group of Institutions, NH-47 Main Road, Uthamasolapuram Post, Salem-636010.",SALEM,SELF FINANCING COLLEGES TIER 3,CE,CIVIL  ENGINEERING,,,,,,,,0,0,0,0,0,0,0
2658,"V S A Group of Institutions, NH-47 Main Road, Uthamasolapuram Post, Salem-636010.",SALEM,SELF FINANCING COLLEGES TIER 3,CS,COMPUTER SCIENCE AND ENGINEERING,128.5,,,,,,,1,0,0,0,0,0,0
2658,"V S A Group of Institutions, NH-47 Main Road, Uthamasolapuram Post, Salem-636010.",SALEM,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,92.5,,,,,,,1,0,0,0,0,0,0
2658,"V S A Group of Institutions, NH-47 Main Road, Uthamasolapuram Post, Salem-636010.",SALEM,SELF FINANCING COLLEGES TIER 3,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,0,0,0,0,0,0,0
2658,"V S A Group of Institutions, NH-47 Main Road, Uthamasolapuram Post, Salem-636010.",SALEM,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,125.5,,,,,,,1,0,0,0,0,0,0
2658,"V S A Group of Institutions, NH-47 Main Road, Uthamasolapuram Post, Salem-636010.",SALEM,SELF FINANCING COLLEGES TIER 3,ME,MECHANICAL ENGINEERING,,,,,,,,0,0,0,0,0,0,0
2659,"Salem College of Engineering and Technology, NH-68 Salem-Attur Main Road, Mettupatty Perumapalayam, Salem-636111.",SALEM,SELF FINANCING COLLEGES TIER 3,AD,Artificial Intelligence and Data Science,138,99,,96,109,,,0,1,0,0,0,0,0
2659,"Salem College of Engineering and Technology, NH-68 Salem-Attur Main Road, Mettupatty Perumapalayam, Salem-636111.",SALEM,SELF FINANCING COLLEGES TIER 3,BM,BIO MEDICAL ENGINEERING,115,107.5,82,83,104,94.5,,0,1,0,1,0,0,0
2659,"Salem College of Engineering and Technology, NH-68 Salem-Attur Main Road, Mettupatty Perumapalayam, Salem-636111.",SALEM,SELF FINANCING COLLEGES TIER 3,BT,BIO TECHNOLOGY,114,87,,89.5,82.5,,,0,1,0,1,1,0,0
2659,"Salem College of Engineering and Technology, NH-68 Salem-Attur Main Road, Mettupatty Perumapalayam, Salem-636111.",SALEM,SELF FINANCING COLLEGES TIER 3,CE,CIVIL  ENGINEERING,100,,,,,,,1,0,0,0,0,0,0
2659,"Salem College of Engineering and Technology, NH-68 Salem-Attur Main Road, Mettupatty Perumapalayam, Salem-636111.",SALEM,SELF FINANCING COLLEGES TIER 3,CS,COMPUTER SCIENCE AND ENGINEERING,119.5,96.5,103.5,82,84,105.5,,0,1,1,1,0,0,0
2659,"Salem College of Engineering and Technology, NH-68 Salem-Attur Main Road, Mettupatty Perumapalayam, Salem-636111.",SALEM,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,120,96.5,,101.5,101,115,112.5,0,1,0,0,1,1,0
2659,"Salem College of Engineering and Technology, NH-68 Salem-Attur Main Road, Mettupatty Perumapalayam, Salem-636111.",SALEM,SELF FINANCING COLLEGES TIER 3,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,92.5,,,87,91.5,,,0,0,0,1,1,0,0
2659,"Salem College of Engineering and Technology, NH-68 Salem-Attur Main Road, Mettupatty Perumapalayam, Salem-636111.",SALEM,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,120,92,,81.5,85,116.5,118,0,1,0,1,0,0,0
2659,"Salem College of Engineering and Technology, NH-68 Salem-Attur Main Road, Mettupatty Perumapalayam, Salem-636111.",SALEM,SELF FINANCING COLLEGES TIER 3,ME,MECHANICAL ENGINEERING,95,,,,,,,1,0,0,0,0,0,0
2673,"Sree Sakthi Engineering College (Autonomous), 899/1 & 898/2, Bettathapuram, Bilichi Village, Karamadai, Coimbatore-641104.",COIMBATORE,SELF FINANCING COLLEGES TIER 3,AD,Artificial Intelligence and Data Science,163,141,141,141,124.5,132.5,132,0,0,0,0,0,0,0
2673,"Sree Sakthi Engineering College (Autonomous), 899/1 & 898/2, Bettathapuram, Bilichi Village, Karamadai, Coimbatore-641104.",COIMBATORE,SELF FINANCING COLLEGES TIER 3,AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),155,138.5,136,142,118.5,126,,0,0,0,0,0,0,0
2673,"Sree Sakthi Engineering College (Autonomous), 899/1 & 898/2, Bettathapuram, Bilichi Village, Karamadai, Coimbatore-641104.",COIMBATORE,SELF FINANCING COLLEGES TIER 3,CE,CIVIL  ENGINEERING,123.5,109.5,,119.5,118,,,0,0,0,0,0,0,0
2673,"Sree Sakthi Engineering College (Autonomous), 899/1 & 898/2, Bettathapuram, Bilichi Village, Karamadai, Coimbatore-641104.",COIMBATORE,SELF FINANCING COLLEGES TIER 3,CS,COMPUTER SCIENCE AND ENGINEERING,168,154,101,145,131.5,102,163,0,0,0,0,0,0,0
2673,"Sree Sakthi Engineering College (Autonomous), 899/1 & 898/2, Bettathapuram, Bilichi Village, Karamadai, Coimbatore-641104.",COIMBATORE,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,150.5,139.5,103,135.5,111,123,112.5,0,0,0,0,0,0,0
2673,"Sree Sakthi Engineering College (Autonomous), 899/1 & 898/2, Bettathapuram, Bilichi Village, Karamadai, Coimbatore-641104.",COIMBATORE,SELF FINANCING COLLEGES TIER 3,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,139.5,125.5,93.5,129,110.5,111,,0,0,1,0,0,0,0
2673,"Sree Sakthi Engineering College (Autonomous), 899/1 & 898/2, Bettathapuram, Bilichi Village, Karamadai, Coimbatore-641104.",COIMBATORE,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,156,144,102,142,120.5,134,130,0,0,0,0,0,0,0
2673,"Sree Sakthi Engineering College (Autonomous), 899/1 & 898/2, Bettathapuram, Bilichi Village, Karamadai, Coimbatore-641104.",COIMBATORE,SELF FINANCING COLLEGES TIER 3,ME,MECHANICAL ENGINEERING,133.5,119,94,127,108.5,115.5,,0,0,0,0,0,0,0
2673,"Sree Sakthi Engineering College (Autonomous), 899/1 & 898/2, Bettathapuram, Bilichi Village, Karamadai, Coimbatore-641104.",COIMBATORE,SELF FINANCING COLLEGES TIER 3,SC,Computer Science and Engineering (Cyber Security),158.5,138,125.5,142,120,125,,0,0,0,0,0,0,0
2683,"Shreenivasa Engineering College, B.Pallipatti, Bommidi, Pappireddipatti Taluk, Dharmapuri District-635301.",DHARMAPURI,SELF FINANCING COLLEGES TIER 3,AD,Artificial Intelligence and Data Science,122.5,105.5,,97.5,82,,,0,1,0,0,1,0,0
2683,"Shreenivasa Engineering College, B.Pallipatti, Bommidi, Pappireddipatti Taluk, Dharmapuri District-635301.",DHARMAPURI,SELF FINANCING COLLEGES TIER 3,AG,AGRICULTURAL ENGINEERING,82,,,,,,,0,0,0,0,0,0,0
2683,"Shreenivasa Engineering College, B.Pallipatti, Bommidi, Pappireddipatti Taluk, Dharmapuri District-635301.",DHARMAPURI,SELF FINANCING COLLEGES TIER 3,BM,BIO MEDICAL ENGINEERING,104,,,90,85.5,95,,0,0,0,1,1,0,0
2683,"Shreenivasa Engineering College, B.Pallipatti, Bommidi, Pappireddipatti Taluk, Dharmapuri District-635301.",DHARMAPURI,SELF FINANCING COLLEGES TIER 3,CS,COMPUTER SCIENCE AND ENGINEERING,117,108.5,,105,96,,101,0,1,0,1,1,0,0
2683,"Shreenivasa Engineering College, B.Pallipatti, Bommidi, Pappireddipatti Taluk, Dharmapuri District-635301.",DHARMAPURI,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,84,,,,,,,0,0,0,0,0,0,0
2683,"Shreenivasa Engineering College, B.Pallipatti, Bommidi, Pappireddipatti Taluk, Dharmapuri District-635301.",DHARMAPURI,SELF FINANCING COLLEGES TIER 3,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,94,,,85.5,,,,0,0,0,1,0,0,0
2683,"Shreenivasa Engineering College, B.Pallipatti, Bommidi, Pappireddipatti Taluk, Dharmapuri District-635301.",DHARMAPURI,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,121,98.5,,84.5,95.5,,97,0,1,0,1,1,0,0
2683,"Shreenivasa Engineering College, B.Pallipatti, Bommidi, Pappireddipatti Taluk, Dharmapuri District-635301.",DHARMAPURI,SELF FINANCING COLLEGES TIER 3,ME,MECHANICAL ENGINEERING,105.5,,,,,,,1,0,0,0,0,0,0
2702,"Bannari Amman Institute of Technology (Autonomous), Sathy-Bhavani Road, (State Highway), Alathukombai Post, Sathyamangalam (Taluk), Erode District-638401.",ERODE,SELF FINANCING COLLEGES TIER 1,AD,Artificial Intelligence and Data Science,185.5,182.5,175,179,143.5,149.5,118.5,0,0,0,0,0,0,0
2702,"Bannari Amman Institute of Technology (Autonomous), Sathy-Bhavani Road, (State Highway), Alathukombai Post, Sathyamangalam (Taluk), Erode District-638401.",ERODE,SELF FINANCING COLLEGES TIER 1,AG,AGRICULTURAL ENGINEERING,173.5,166.5,,165.25,137.5,,,0,0,0,0,0,0,0
2702,"Bannari Amman Institute of Technology (Autonomous), Sathy-Bhavani Road, (State Highway), Alathukombai Post, Sathyamangalam (Taluk), Erode District-638401.",ERODE,SELF FINANCING COLLEGES TIER 1,AL,Artificial Intelligence and Machine Learning,184.5,182,178,178.5,141,145,112,0,0,0,0,0,0,0
2702,"Bannari Amman Institute of Technology (Autonomous), Sathy-Bhavani Road, (State Highway), Alathukombai Post, Sathyamangalam (Taluk), Erode District-638401.",ERODE,SELF FINANCING COLLEGES TIER 1,BT,BIO TECHNOLOGY,177.5,169.5,162.5,164.5,114,148.5,,0,0,0,0,0,0,0
2702,"Bannari Amman Institute of Technology (Autonomous), Sathy-Bhavani Road, (State Highway), Alathukombai Post, Sathyamangalam (Taluk), Erode District-638401.",ERODE,SELF FINANCING COLLEGES TIER 1,CS,COMPUTER SCIENCE AND ENGINEERING,189.5,185.5,180,182,150,157,135.5,0,0,0,0,0,0,0
2702,"Bannari Amman Institute of Technology (Autonomous), Sathy-Bhavani Road, (State Highway), Alathukombai Post, Sathyamangalam (Taluk), Erode District-638401.",ERODE,SELF FINANCING COLLEGES TIER 1,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,188,184,179,180,146,149,141,0,0,0,0,0,0,0
2702,"Bannari Amman Institute of Technology (Autonomous), Sathy-Bhavani Road, (State Highway), Alathukombai Post, Sathyamangalam (Taluk), Erode District-638401.",ERODE,SELF FINANCING COLLEGES TIER 1,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,181,180,173,176.5,138,141,140,0,0,0,0,0,0,0
2702,"Bannari Amman Institute of Technology (Autonomous), Sathy-Bhavani Road, (State Highway), Alathukombai Post, Sathyamangalam (Taluk), Erode District-638401.",ERODE,SELF FINANCING COLLEGES TIER 1,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,180,178.5,180,174.5,127.5,142.5,110,0,0,0,0,0,0,0
2702,"Bannari Amman Institute of Technology (Autonomous), Sathy-Bhavani Road, (State Highway), Alathukombai Post, Sathyamangalam (Taluk), Erode District-638401.",ERODE,SELF FINANCING COLLEGES TIER 1,IT,INFORMATION TECHNOLOGY,185.5,183.5,175.5,179.5,138.5,139.5,115.5,0,0,0,0,0,0,0
2702,"Bannari Amman Institute of Technology (Autonomous), Sathy-Bhavani Road, (State Highway), Alathukombai Post, Sathyamangalam (Taluk), Erode District-638401.",ERODE,SELF FINANCING COLLEGES TIER 1,ME,MECHANICAL ENGINEERING,176.5,174,171.5,171,137,123,,0,0,0,0,0,0,0
2702,"Bannari Amman Institute of Technology (Autonomous), Sathy-Bhavani Road, (State Highway), Alathukombai Post, Sathyamangalam (Taluk), Erode District-638401.",ERODE,SELF FINANCING COLLEGES TIER 1,MZ,Mechatronics Engineering,179,176,173,174,126,121,,0,0,0,0,0,0,0
2704,"Coimbatore Institute of Engineering and Technology (Autonomous), Vellimalaipattinam, Narasipuram Post, Thondamuthur Via, Coimbatore-641109.",COIMBATORE,SELF FINANCING COLLEGES TIER 3,AD,Artificial Intelligence and Data Science,173,161,155.5,158,126.5,92,,0,0,0,0,0,0,0
2704,"Coimbatore Institute of Engineering and Technology (Autonomous), Vellimalaipattinam, Narasipuram Post, Thondamuthur Via, Coimbatore-641109.",COIMBATORE,SELF FINANCING COLLEGES TIER 3,AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),172.5,165,,159.5,128,,,0,0,0,0,0,0,0
2704,"Coimbatore Institute of Engineering and Technology (Autonomous), Vellimalaipattinam, Narasipuram Post, Thondamuthur Via, Coimbatore-641109.",COIMBATORE,SELF FINANCING COLLEGES TIER 3,CE,CIVIL  ENGINEERING,149.5,141,138.5,137.5,120.5,,,0,0,0,0,1,0,0
2704,"Coimbatore Institute of Engineering and Technology (Autonomous), Vellimalaipattinam, Narasipuram Post, Thondamuthur Via, Coimbatore-641109.",COIMBATORE,SELF FINANCING COLLEGES TIER 3,CS,COMPUTER SCIENCE AND ENGINEERING,176,167,164,160,143.5,144.5,112,0,0,0,0,0,0,0
2704,"Coimbatore Institute of Engineering and Technology (Autonomous), Vellimalaipattinam, Narasipuram Post, Thondamuthur Via, Coimbatore-641109.",COIMBATORE,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,174,166,161.5,165.5,126,146,,0,0,0,0,0,0,0
2704,"Coimbatore Institute of Engineering and Technology (Autonomous), Vellimalaipattinam, Narasipuram Post, Thondamuthur Via, Coimbatore-641109.",COIMBATORE,SELF FINANCING COLLEGES TIER 3,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,162.5,156.5,154,152,114,,,0,0,0,0,0,0,0
2704,"Coimbatore Institute of Engineering and Technology (Autonomous), Vellimalaipattinam, Narasipuram Post, Thondamuthur Via, Coimbatore-641109.",COIMBATORE,SELF FINANCING COLLEGES TIER 3,EV,Electronics Engineering (VLSI Design and Technology),159.5,155.5,157.5,153,110.5,,,0,0,0,0,0,0,0
2704,"Coimbatore Institute of Engineering and Technology (Autonomous), Vellimalaipattinam, Narasipuram Post, Thondamuthur Via, Coimbatore-641109.",COIMBATORE,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,168,163.5,158,158,132,123,,0,0,0,0,0,0,0
2704,"Coimbatore Institute of Engineering and Technology (Autonomous), Vellimalaipattinam, Narasipuram Post, Thondamuthur Via, Coimbatore-641109.",COIMBATORE,SELF FINANCING COLLEGES TIER 3,ME,MECHANICAL ENGINEERING,143,131.5,137,127.5,99.5,,,0,0,0,0,1,0,0
2704,"Coimbatore Institute of Engineering and Technology (Autonomous), Vellimalaipattinam, Narasipuram Post, Thondamuthur Via, Coimbatore-641109.",COIMBATORE,SELF FINANCING COLLEGES TIER 3,MZ,Mechatronics Engineering,157,143,143.5,120,93,101.5,,0,0,0,0,1,0,0
2704,"Coimbatore Institute of Engineering and Technology (Autonomous), Vellimalaipattinam, Narasipuram Post, Thondamuthur Via, Coimbatore-641109.",COIMBATORE,SELF FINANCING COLLEGES TIER 3,SC,Computer Science and Engineering (Cyber Security),170.5,160,157.5,159.5,121,123,,0,0,0,0,0,0,0
2705,"CSI College of Engineering, Ketti Valley, The Nilgiris-643215.",THE NILGIRIS,SELF FINANCING COLLEGES TIER 3,AD,Artificial Intelligence and Data Science,148.5,90.5,138,86,114.5,108,137.5,0,0,0,0,1,0,0
2705,"CSI College of Engineering, Ketti Valley, The Nilgiris-643215.",THE NILGIRIS,SELF FINANCING COLLEGES TIER 3,AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),118.5,83,101,102,110,,,0,1,1,1,1,0,0
2705,"CSI College of Engineering, Ketti Valley, The Nilgiris-643215.",THE NILGIRIS,SELF FINANCING COLLEGES TIER 3,CS,COMPUTER SCIENCE AND ENGINEERING,79.5,,,,,,,1,0,0,0,0,0,0
2705,"CSI College of Engineering, Ketti Valley, The Nilgiris-643215.",THE NILGIRIS,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,115.5,99,,90,,,,0,1,0,1,0,0,0
2705,"CSI College of Engineering, Ketti Valley, The Nilgiris-643215.",THE NILGIRIS,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,102.5,88,,101,89,,,0,1,0,1,1,0,0
2705,"CSI College of Engineering, Ketti Valley, The Nilgiris-643215.",THE NILGIRIS,SELF FINANCING COLLEGES TIER 3,ME,MECHANICAL ENGINEERING,84.5,,,,,,,1,0,0,0,0,0,0
2705,"CSI College of Engineering, Ketti Valley, The Nilgiris-643215.",THE NILGIRIS,SELF FINANCING COLLEGES TIER 3,SC,Computer Science and Engineering (Cyber Security),119,81.5,118.5,93.5,99,,,0,1,0,1,1,0,0
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",COIMBATORE,SELF FINANCING COLLEGES TIER 1,AD,Artificial Intelligence and Data Science,183.5,179.5,181,176.5,135,151.5,144,0,0,0,0,0,0,0
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",COIMBATORE,SELF FINANCING COLLEGES TIER 1,AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),184.5,180.5,181,176,138,134,141,0,0,0,0,0,0,0
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",COIMBATORE,SELF FINANCING COLLEGES TIER 1,AU,AUTOMOBILE ENGINEERING,164,156.5,151,146.5,102.5,127,,0,0,0,0,1,0,0
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",COIMBATORE,SELF FINANCING COLLEGES TIER 1,CE,CIVIL  ENGINEERING,165.5,153,162.5,144.5,124,,,0,0,0,0,0,0,0
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",COIMBATORE,SELF FINANCING COLLEGES TIER 1,CS,COMPUTER SCIENCE AND ENGINEERING,187.5,181.5,178.5,176.5,141.5,134.5,,0,0,0,0,0,0,0
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",COIMBATORE,SELF FINANCING COLLEGES TIER 1,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,185.5,181,179,177.5,142,151,,0,0,0,0,0,0,0
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",COIMBATORE,SELF FINANCING COLLEGES TIER 1,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,178,176.5,173.5,169.5,112.5,93,,0,0,0,0,0,1,0
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",COIMBATORE,SELF FINANCING COLLEGES TIER 1,EV,Electronics Engineering (VLSI Design and Technology),180,178,174.5,171,145,,,0,0,0,0,0,0,0
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",COIMBATORE,SELF FINANCING COLLEGES TIER 1,IT,INFORMATION TECHNOLOGY,183.5,179.5,177,174.5,137,121.5,145,0,0,0,0,0,0,0
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",COIMBATORE,SELF FINANCING COLLEGES TIER 1,ME,MECHANICAL ENGINEERING,173,169,165,165.5,102.5,131.5,,0,0,0,0,0,0,0
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",COIMBATORE,SELF FINANCING COLLEGES TIER 1,SC,Computer Science and Engineering (Cyber Security),183.5,180,178,178,141,127,,0,0,0,0,0,0,0
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",ERODE,SELF FINANCING COLLEGES TIER 3,AD,Artificial Intelligence and Data Science,151,136,116.5,133,102.5,123.5,123,0,0,0,0,0,0,0
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",ERODE,SELF FINANCING COLLEGES TIER 3,AG,AGRICULTURAL ENGINEERING,125,102.5,,95,91.5,103.5,,0,0,0,0,1,0,0
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",ERODE,SELF FINANCING COLLEGES TIER 3,AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),148,132.5,139,128,89.5,103.5,,0,0,0,0,0,0,0
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",ERODE,SELF FINANCING COLLEGES TIER 3,BM,BIO MEDICAL ENGINEERING,132,99.5,,109,98,114,104.5,0,0,0,0,1,0,0
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",ERODE,SELF FINANCING COLLEGES TIER 3,BT,BIO TECHNOLOGY,126.5,94.5,,100,86,83.5,,0,0,0,0,1,0,0
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",ERODE,SELF FINANCING COLLEGES TIER 3,CD,COMPUTER SCIENCE AND DESIGN,132,125.5,108,123,97.5,129.5,106.5,0,0,1,0,1,0,0
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",ERODE,SELF FINANCING COLLEGES TIER 3,CE,CIVIL  ENGINEERING,112.5,95,,101,88,,,0,0,0,0,1,0,0
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",ERODE,SELF FINANCING COLLEGES TIER 3,CH,CHEMICAL  ENGINEERING,142,98,,97,102,83,,0,0,0,0,0,0,0
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",ERODE,SELF FINANCING COLLEGES TIER 3,CI,Computer Science and Engineering (Internet of Things),132.5,124.5,113.5,123,86.5,110.5,,0,0,0,0,1,1,0
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",ERODE,SELF FINANCING COLLEGES TIER 3,CJ,M.Tech. Computer Science and Engineering (Integrated 5 years),144,123,107.5,120,127,,,0,0,0,0,1,0,0
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",ERODE,SELF FINANCING COLLEGES TIER 3,CS,COMPUTER SCIENCE AND ENGINEERING,152.5,134.5,126,133.5,104,108.5,,0,0,0,0,1,0,0
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",ERODE,SELF FINANCING COLLEGES TIER 3,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,144.5,128,96.5,125.5,102.5,88.5,,0,0,1,0,1,0,0
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",ERODE,SELF FINANCING COLLEGES TIER 3,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,138,121.5,,117.5,86,97.5,,0,0,0,0,1,0,0
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",ERODE,SELF FINANCING COLLEGES TIER 3,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,123.5,115,,115.5,91.5,118,,0,0,0,0,1,0,0
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",ERODE,SELF FINANCING COLLEGES TIER 3,IT,INFORMATION TECHNOLOGY,145,132.5,102,129.5,84.5,103,,0,0,1,0,1,0,0
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",ERODE,SELF FINANCING COLLEGES TIER 3,ME,MECHANICAL ENGINEERING,131,108.5,100,104,93.5,110,,0,0,1,0,0,0,0
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",ERODE,SELF FINANCING COLLEGES TIER 3,RM,ROBOTICS AND AUTOMATION,127,113.5,,108.5,,95,,0,0,0,0,0,1,0
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",ERODE,SELF FINANCING COLLEGES TIER 3,SC,Computer Science and Engineering (Cyber Security),159.5,139.5,116,140.5,101,132.5,102,0,0,0,0,0,0,0
